App_Category,App_Type,Score,Review_Date,Review_Content,Thumbs_Up,Cleaned_Review,Dominant_Topic_ID,Topic_Name
Traditional Bank B,Traditional Bank,5,2026-06-10 16:48:59,so far so good,0,far good,2,"Theme 3: good, far, service"
Traditional Bank B,Traditional Bank,5,2026-06-10 16:45:31,it does everything it is supposed to.,0,everything supposed,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-10 16:34:51,A great app,0,great,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-10 16:09:28,I'm able to handle basically everything through this app.,0,able handle basically everything,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-10 16:02:11,thx Citi!,0,thx citi,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-10 15:58:55,I cannot open the app. A message says they cannotopen because they find some issues with my phone and to try again later.,1,cannot open message says cannotopen find issues phone try later,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-10 15:40:14,perfect,0,perfect,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-10 15:39:58,works great,0,works great,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-10 15:22:21,well designed and easy to use,0,well designed easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-10 15:00:34,great,0,great,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-10 14:44:02,satisfied,0,satisfied,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,1,2026-06-10 14:32:04,don't work,0,dont work,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-10 14:18:34,Great bank,0,great,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-10 11:47:46,Great App,0,great,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,1,2026-06-10 11:20:22,App won't let me on anymore. Says it has detected issues with my device and will not open. Looks like a lot of people are having this problem.,0,wont let anymore says detected issues device open looks lot people problem,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,4,2026-06-10 09:52:54,nice app,0,nice,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,4,2026-06-10 09:41:56,"It's a ""Decent"" app but very ""busy"".!! I'm still new to it, but I have several other banking/Credit Card apps that are much cleaner & leaner making them easier to use!?!",2,decent busy still new several bankingcredit card apps much cleaner leaner making easier,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-10 09:14:09,easy to navigate,0,easy navigate,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,1,2026-06-10 08:43:30,has never worked,0,never worked,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-10 08:30:57,Easy to use and to find information about my account quickly.,0,easy find information quickly,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-10 06:29:02,Website is clear and easy to work with.,0,website clear easy work,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,2,2026-06-10 06:10:05,"When I check the app for statement balance and pay it every month, it will doesn't show paid days after. That's why I still prefer US mail, so I have the physical copy, I keep the confirmation # and don't worry about it. I'm sorry I opted out because I don't want to mess with it online... DONE",0,check statement balance pay every month doesnt show paid days thats still prefer mail physical copy keep confirmation dont worry sorry opted dont want mess online done,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-10 05:54:25,allways accurate and safe.,0,allways accurate safe,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,5,2026-06-10 05:51:04,easy to navigate my 3 citi accounts and pay my bills.,0,easy navigate citi accounts pay bills,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-10 05:35:27,very easy to navigate,0,easy navigate,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,1,2026-06-10 05:35:15,"have not been able to open app in over a week. ""hmm...we seem to be having technical difficulties at this time"" and "" app has detected a problem on the phone"". I see many are having the same issue",0,able open week hmmwe seem technical difficulties time detected problem phone see many issue,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-10 05:07:00,"it has made my life , so much easier , especially paying the bills....",0,made life much easier especially paying bills,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-10 04:18:09,easy to use and quick,0,easy quick,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,2,2026-06-10 04:17:43,"Was great until the last update. Now gives me a generic ""try again later"" error when I try to sign in, but only on Wi-Fi for some reason. Other people are having variations of the same problem per social media posts. Tried clearing app data, reinstalling, rebooting, but nothing helps. Problem existed before and after my phone's last Android update.",0,great last update gives generic try later error try sign wifi reason people variations problem per social media posts tried clearing data reinstalling rebooting nothing helps problem existed phones last android update,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-10 04:13:01,I love it!!,0,love,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-10 03:42:07,I love how I can see 3 of my cards all in once place and pay from there too. very easy.,0,love see cards place pay easy,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,1,2026-06-10 03:18:13,App wont let me make a payment. Cant verify my account.,0,wont let make payment cant verify,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-10 02:56:00,easy to use,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,1,2026-06-10 02:55:00,app giving error even after uninstalling and reinstalling,0,giving error even uninstalling reinstalling,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-10 02:54:28,"the app works great! I've never had any trouble with it closing on me, it's very secure and easy to use. I make my payments using it every month with no issues.",0,works great ive never trouble closing secure easy make payments using every month issues,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,1,2026-06-10 02:52:26,poor performance,0,poor performance,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,1,2026-06-10 02:45:23,"new version of the app is not functional When attempting to sign in, I get a message ""Citi Mobile app detected issues on your mobile device and cannot be opened at this time. Please try again later,"" I reloaded the app did not fix I loaded on my tablet, had the same problem. I've ruled out the phone as the issue. any suggestions?",0,new version functional attempting sign message citi mobile detected issues mobile device cannot opened time please try later reloaded fix loaded tablet problem ive ruled phone issue suggestions,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,4,2026-06-10 02:41:32,easy to use,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-10 02:25:37,"The app is now working again. It wasn't working previously on my S23 Ultra latest version of Android 16 and on the one ui 8.5. Thank God, it's working again.",0,working wasnt working previously ultra latest version android one thank god working,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-10 02:17:33,Works Great. Don't change anything.,0,works great dont change anything,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-10 02:14:19,Good ee.,0,good,2,"Theme 3: good, far, service"
Traditional Bank B,Traditional Bank,5,2026-06-10 00:44:12,very good,0,good,2,"Theme 3: good, far, service"
Traditional Bank B,Traditional Bank,5,2026-06-10 00:42:23,it's a great app with a great banking service,0,great great service,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-10 00:33:09,it's easy to use and pay your bill,0,easy pay bill,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-10 00:28:30,Easy to use for a techtard.,0,easy techtard,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-10 00:08:27,great card to have and great prices and service.,0,great card great prices service,1,"Theme 2: great, service, works"
Traditional Bank B,Traditional Bank,5,2026-06-09 23:57:17,easy to use!,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,1,2026-06-09 23:55:09,I cannot access the mobile app from my phone,0,cannot access mobile phone,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,1,2026-06-09 23:28:58,"First time downloading the app and the message I'm getting is ""We've detected something wrong with your phone etc"" I restarted my phone to see if that would help, it didn't. I'll re-rate when this problem gets fixed and I can actually use the app.",0,first time downloading message getting weve detected something wrong phone etc restarted phone see help didnt ill rerate problem gets fixed actually,5,"Theme 6: awesome, chase, card"
Traditional Bank B,Traditional Bank,1,2026-06-09 23:14:42,"customer service is out of India, technical support will hang up on you. the app stops working at random times.",0,customer service india technical support hang stops working random times,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,1,2026-06-09 23:09:45,Not working it goes down for weeks. No support no email no chat bots just phone. They tell you the incident moved to the internal tram but no inc report or number.,0,working goes weeks support email chat bots phone tell incident moved internal tram inc report number,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,1,2026-06-09 22:59:29,too slow.. sometimes doesn't want to open 6/09..app not even working anymore..fix it!,1,slow sometimes doesnt want open even working anymorefix,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-09 22:39:06,easy to navigate,0,easy navigate,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,1,2026-06-09 22:10:29,delays reported for c 2xdays cant use app?,0,delays reported xdays cant,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,1,2026-06-09 21:20:59,it never opens,0,never opens,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-09 21:13:12,very user-friendly up to the moment. Love the app. It's still easy and keeps me on top of my credit,0,userfriendly moment love still easy keeps top credit,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-09 21:11:03,good,0,good,2,"Theme 3: good, far, service"
Traditional Bank B,Traditional Bank,5,2026-06-09 21:05:55,it's just easier than trying to call them,0,easier trying call,4,"Theme 5: excellent, service, customer"
Traditional Bank B,Traditional Bank,5,2026-06-09 20:59:23,convenient .,0,convenient,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-09 20:34:50,I love Citibank app bcuz it is very easy to use and very convenient for me to see how much I have in my account without driving to the bank's location that's really far away from my house. Thank you Citibank!!,0,love citibank bcuz easy convenient see much without driving banks location thats really far away house thank citibank,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-09 20:29:23,easy to use,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-09 20:26:48,Very easy to navigate. My favorite credit card app. Wish other companies followed the same format.,0,easy navigate favorite credit card wish companies followed format,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-09 20:14:00,"the app is easy to use so far,",0,easy far,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-09 19:53:30,easy to use,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-09 19:45:44,easy to use and love the charges alerts,0,easy love charges alerts,3,"Theme 4: love, cash, chase"
Traditional Bank B,Traditional Bank,5,2026-06-09 19:43:16,Easy to use!,0,easy,0,"Theme 1: easy, navigate, convenient"
Traditional Bank B,Traditional Bank,5,2026-06-09 19:22:21,Easy to navigate. I like seeing all my Citi accounts in one place. one of my favorite financial apps.,0,easy navigate seeing citi accounts one place one favorite financial apps,0,"Theme 1: easy, navigate, convenient"
