App_Category,App_Type,Score,Review_Date,Review_Content,Thumbs_Up
Digital Fintech A,Digital Fintech,5,2026-06-19 15:05:53,"Secure online payment platform offering convenient transactions, buyer protection, and easy money transfers across many countries.",0
Digital Fintech A,Digital Fintech,1,2026-06-19 15:03:35,"It is infuriating that I need to enter the totp after biometrics, EVERY time I open the app. edit: still happening after a year.",0
Digital Fintech A,Digital Fintech,1,2026-06-19 14:53:40,I'm having an extremely hard time setting up this app.,0
Digital Fintech A,Digital Fintech,1,2026-06-19 14:06:44,tried to transfer my balance to my debit card and it keeps saying that its having problems knowing its me. Made me re enter my password then made me enter a confirmation code from my email and then verify my 16 digit card on file. After doing all that it made me reset my password only for it say the same thing again. Very frustrating.,0
Digital Fintech A,Digital Fintech,2,2026-06-19 14:00:24,"Hello there! please help me, my paypal account was compromised. I cannot log in now and my email address is not recognized.",0
Digital Fintech A,Digital Fintech,1,2026-06-19 13:54:03,"if your account has limitation access and you can not appeal, then PayPal refuses to inform you why your account has limited access, and will inform you to read the users term, and will not give the the transaction that caused it, plus they will not delete your account! basically you will not be able to use the platform ever again! it doesn't make since if I am unable to use PayPal's services why would I keep my information in their servers! how come PayPal dose not allow to delete the account",0
Digital Fintech A,Digital Fintech,5,2026-06-19 13:53:25,Great app to make money and have your online business.,0
Digital Fintech A,Digital Fintech,4,2026-06-19 13:47:14,The speed and ease sending money is very much appreciated!,0
Digital Fintech A,Digital Fintech,5,2026-06-19 13:45:14,👍,0
Digital Fintech A,Digital Fintech,5,2026-06-19 12:45:07,good,0
Digital Fintech A,Digital Fintech,5,2026-06-19 12:41:37,Been using for years. Never an issue and now I can send funds directly to my venmo😊,0
Digital Fintech A,Digital Fintech,5,2026-06-19 12:03:02,Digital powered application that proves the owner himself,0
Digital Fintech A,Digital Fintech,3,2026-06-19 12:01:02,slow,0
Digital Fintech A,Digital Fintech,5,2026-06-19 11:45:01,many foreigner use this app with positive feedback,0
Digital Fintech A,Digital Fintech,1,2026-06-19 11:43:34,"ABSOLUTELY HORRIBLE. CONSTANT CRASHING. DOESN'T MATTER WHAT DEVICE I AM ON. ASKS FOR MY FINGERPRINT AND I NEVER SET IT UP THAT WAY. PLEASE DON'T DOWNLOAD PAYPAL! USE VENMO, CHIME, ANYTHING ELSE!! BOO",0
Digital Fintech A,Digital Fintech,5,2026-06-19 11:31:53,paypal is app easy to use even there are many finance app out there,0
Digital Fintech A,Digital Fintech,1,2026-06-19 11:27:57,hopeless customer service,0
Digital Fintech A,Digital Fintech,1,2026-06-19 11:20:10,"after receiving money that I earned answering surveys, they permanently deactivating my account. now, I wasn’t able to withdraw my money. i don’t know why they keep holding that small amount that I really need to use. I already email them that I need that money badly but they don’t give a dmn.",0
Digital Fintech A,Digital Fintech,5,2026-06-19 10:49:38,excellent 👌,0
Digital Fintech A,Digital Fintech,2,2026-06-19 10:42:54,very bad experience,0
Digital Fintech A,Digital Fintech,5,2026-06-19 09:26:12,Not getting scammed again. PayPal offers a protection plan. purchase with confidence,0
Digital Fintech A,Digital Fintech,5,2026-06-19 09:24:50,Always cakewalk. when I need to send a PayPal it always works even on cellular. love this app.,0
Digital Fintech A,Digital Fintech,3,2026-06-19 09:00:53,I'm having the worst headache trying to get my Very First PayPal account set up Right. Not even for my #GOFUNDME account 😪.,0
Digital Fintech A,Digital Fintech,1,2026-06-19 08:43:49,why did this app can't installed?,0
Digital Fintech A,Digital Fintech,3,2026-06-19 06:33:16,didn't know I was being charged for this service,0
Digital Fintech A,Digital Fintech,5,2026-06-19 06:05:26,I have been a PayPal user for years. I trust this payment system. ✨️💎✨️🙏🏽✨️💯✨️,1
Digital Fintech A,Digital Fintech,3,2026-06-19 05:49:54,"It is a reputable app but I feel they're not fully transparent on the fact that sending money through your bank account or bank debit card changes if you get charged a fee or not. the first time I sent money &paid fee. I had to look up what way was free to transfer. When I went to link my bank account it kept asking me to enter correct username and password of bank I did,4 times. so now im not linked to my bank account and still paying fee. annoyed.",0
Digital Fintech A,Digital Fintech,4,2026-06-19 05:31:16,dnt like the fee. but other than that its a good app,0
Digital Fintech A,Digital Fintech,1,2026-06-19 05:27:01,"This PayPal app requires us to use our personal phone lock as it's PassKey, then requires us to link our bank account to the app. That is NOT happening! All I want to do is pay a vendor by linking a credit card to this PyPl account in order to pay vendors that way, but the app doesn't allow that. That's a Total FAIL, imho!",6
Digital Fintech A,Digital Fintech,5,2026-06-19 05:04:51,Very Seamless!!,0
Digital Fintech A,Digital Fintech,5,2026-06-19 04:46:39,enjoyed,0
Digital Fintech A,Digital Fintech,5,2026-06-19 04:45:58,so much better than before!! 🤩,0
Digital Fintech A,Digital Fintech,5,2026-06-19 04:39:12,easy way good,0
Digital Fintech A,Digital Fintech,4,2026-06-19 04:18:43,This app has improved a great deal over the years that I have use it,0
Digital Fintech A,Digital Fintech,5,2026-06-19 04:05:06,peak,0
Digital Fintech A,Digital Fintech,5,2026-06-19 03:36:52,love,0
Digital Fintech A,Digital Fintech,5,2026-06-19 03:35:25,still lookin good... in my neighborhood,0
Digital Fintech A,Digital Fintech,5,2026-06-19 03:20:16,use the app to help save money for emergencies,0
Digital Fintech A,Digital Fintech,5,2026-06-19 02:43:59,"I like this app, its make my day more easyer..",0
Digital Fintech A,Digital Fintech,5,2026-06-19 02:42:06,very secure. appreciate being able to make payments with confidence online.,0
Digital Fintech A,Digital Fintech,2,2026-06-19 02:21:17,there she to be an increased fraud going on with PayPal and I can't report it. has anyone experienced this?,0
Digital Fintech A,Digital Fintech,5,2026-06-19 01:38:00,Easy to use and fast,0
Digital Fintech A,Digital Fintech,4,2026-06-19 01:14:25,great have a nice day,0
Digital Fintech A,Digital Fintech,1,2026-06-19 00:52:48,You Wanna People To Play Your Games But When It Comes To Paying Them You Don't You Are No More Than Scammers Ripping People off Players Beware !,0
Digital Fintech A,Digital Fintech,1,2026-06-19 00:51:29,imagine being a platform about money and yet I can't add money,0
Digital Fintech A,Digital Fintech,1,2026-06-19 00:47:07,"App is useless as I can't sign in on app automatically, I have to click change every time I open app as all I get is spinning loading sign so have to click change and login again, every time I open app and because of this I might as well just login to PayPal through a browser.",0
Digital Fintech A,Digital Fintech,5,2026-06-19 00:44:05,very awesome app Thank You Developer's 😊,0
Digital Fintech A,Digital Fintech,5,2026-06-19 00:33:21,my #1,0
Digital Fintech A,Digital Fintech,5,2026-06-19 00:24:39,excellent,0
Digital Fintech A,Digital Fintech,5,2026-06-19 00:21:19,very good,0
Digital Fintech A,Digital Fintech,1,2026-06-19 00:20:08,0/5.,0
Digital Fintech A,Digital Fintech,5,2026-06-19 00:19:48,😄,0
Digital Fintech A,Digital Fintech,1,2026-06-19 00:04:31,this particular PayPal app was wanted to look into my Gmail account and everything else it should not have asked for. it is a scam why did you give it to me to begin with,0
Digital Fintech A,Digital Fintech,1,2026-06-19 00:03:34,I have no account with paypal!,0
Digital Fintech A,Digital Fintech,5,2026-06-18 23:28:36,Awesome,0
Digital Fintech A,Digital Fintech,1,2026-06-18 23:27:39,I can't send a message and can't send a call. It's not like I have other verification options. One star for inconvenience.,0
Digital Fintech A,Digital Fintech,5,2026-06-18 23:12:52,Seamless efficient user interface to pay or receive money. Easy to connect to numerous sources to pay quickly. the most current version puts the keyboard over the comments area so you can not see the text you type. very annoying,1
Digital Fintech A,Digital Fintech,1,2026-06-18 23:11:10,PAYPAL. I WAS BORN IN 2004. IM 22 TWENTY-TWO. LET ME SIGN UP FOR YOUR APP,0
Digital Fintech A,Digital Fintech,1,2026-06-18 23:07:51,"wallet icon/option has disappeared. cleared cache, re-installed and still gone.",0
Digital Fintech A,Digital Fintech,5,2026-06-18 22:44:00,everything is okayy in this app 💗,0
Digital Fintech A,Digital Fintech,5,2026-06-18 22:39:57,I've been using PayPal for years and it is always dependable.,0
Digital Fintech A,Digital Fintech,5,2026-06-18 22:36:50,makes life easier ~ for sure❣️,0
Digital Fintech A,Digital Fintech,5,2026-06-18 22:31:03,very nice,0
Digital Fintech A,Digital Fintech,3,2026-06-18 22:24:57,terrible never can log on,0
Digital Fintech A,Digital Fintech,5,2026-06-18 22:13:35,"Sometimes, it's very hard to simply transfer money from one PayPal account to another. PayPal account. Thanks",0
Digital Fintech A,Digital Fintech,5,2026-06-18 22:10:46,"I've used this app for about 7 years and it's always been useful especially when I need it most, thank you for your wonderful platform 🙏",0
Digital Fintech A,Digital Fintech,5,2026-06-18 22:10:14,I've been using paypal for several r years now and never any problem,0
Digital Fintech A,Digital Fintech,1,2026-06-18 21:53:36,Was trying to EDIT /DELETE EXPIRED CARDS Add/UPDATE a new card what a CLUSTER,0
Digital Fintech A,Digital Fintech,5,2026-06-18 21:50:15,"Great, reliable!",0
Digital Fintech A,Digital Fintech,4,2026-06-18 21:40:32,"It's fast and convenient. Hmm. Its just the people behind it and the companies wrongdoings that make me deduct a star, since 5/5 service, 3/5 company => 4/5 rating.",0
Digital Fintech A,Digital Fintech,2,2026-06-18 20:39:28,The fees to transfer money is crazy.,0
Digital Fintech A,Digital Fintech,5,2026-06-18 20:30:47,works for me,0
Digital Fintech A,Digital Fintech,2,2026-06-18 20:27:11,"never buy a 365 days cloud storage paid through PayPal as if there is a problem after 30 days they are not intrested, I had 4 months of the cloud service working fine but then it stopped working and despite many emails to the service provider no reply so I went to PayPal to fight my case but the canceled my claim in a few minutes stating I should have asked for a refund within 30 days even though I had 8 months of my subscription still to go, very disappointed in PayPal",0
Digital Fintech A,Digital Fintech,1,2026-06-18 20:13:38,still use abacus. messed up phone agents. credit is scary thru Synchrony bank. Beware!!,0
Digital Fintech A,Digital Fintech,1,2026-06-18 19:50:06,I made a account and got logged out now I can't get back in. I've tried clicking on change password but nothing is coming through. this app is nothing but problems if I could give it half a star i would do it.,0
Digital Fintech A,Digital Fintech,5,2026-06-18 19:36:47,"PayPal seems to be the most easy, intuitive, and integrated payment next to gpay. WTG",0
Digital Fintech A,Digital Fintech,5,2026-06-18 19:10:04,Excellent. PayPal is TOP NOTCH. PPAL awesome. They work with everyone and help you get things bought sold and transferred in minutes. They also protect and secure your transactions so you know what's up. They really are a friendly and helpful service. Thanks,0
Digital Fintech A,Digital Fintech,5,2026-06-18 19:09:08,excellent,0
